TWA\TWS,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,35,40,50,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,2.41,4.69,6.58,7.85,7.97,8.86,9.23,9.37,9.64,9.9,10.03,10.16,10.28,10.28,10.41,10.41,10.2,9.84,8.58,7.55
35,0,2.89,5.82,8.1,9.62,9.75,11.01,11.26,11.51,11.82,12.21,12.34,12.6,12.73,12.73,12.85,12.98,12.73,12.26,10.66,9.45
40,0,3.54,7.09,9.87,11.64,12.03,13.42,13.79,14.05,14.52,14.91,15.17,15.3,15.43,15.55,15.68,15.81,15.49,14.94,12.98,11.5
45,0,3.92,7.85,10.76,12.41,12.66,13.92,14.42,14.81,15.43,15.68,15.94,16.07,16.32,16.45,16.58,16.83,16.51,15.91,13.79,12.34
50,0,4.18,8.48,11.39,12.77,13.16,14.42,15.06,15.44,16.07,16.45,16.71,16.96,17.22,17.35,17.74,18.12,17.76,17.12,14.83,13.19
55,0,4.43,9.11,12.03,13.1,13.67,15.06,15.57,16.07,16.71,17.09,17.35,17.87,18.12,18.38,18.76,19.4,19.02,18.34,15.87,14.09
60,0,4.69,9.5,12.53,13.29,14.05,15.46,16.07,16.58,17.22,17.8,18.12,18.51,18.89,19.4,19.79,20.69,20.35,19.56,17.02,15.12
65,0,4.91,9.78,12.83,13.58,14.34,15.85,16.48,16.97,17.89,18.66,19.15,19.66,20.17,20.69,21.21,22.49,22.04,21.25,18.42,16.35
70,0,5.14,10.01,13.03,13.87,14.67,16.29,16.79,17.52,18.19,19.52,20.04,20.82,21.34,22.1,22.62,24.42,23.92,23.07,19.94,17.6
75,0,5.27,10.19,13.28,14.4,15.04,16.54,17.42,18.04,18.92,19.95,20.95,21.59,22.36,23.01,23.78,25.71,25.2,24.29,21.09,18.63
80,0,5.38,10.37,13.41,15,15.42,16.79,17.79,18.67,19.55,20.48,21.65,22.49,23.27,24.03,24.93,26.99,26.46,25.5,22.13,19.62
85,0,5.38,10.4,13.53,15.29,15.91,17.12,18.19,19.19,20.3,21.41,22.46,23.9,24.8,25.44,26.22,28.01,27.46,26.47,22.95,20.2
90,0,5.38,10.36,13.53,15.41,16.41,17.5,18.67,19.78,21.05,22.28,23.39,25,25.96,26.73,27.37,29.05,28,26.99,23.87,20.6
95,0,5.27,10.19,13.36,15.29,16.66,17.79,19.04,20.43,21.8,23.16,24.13,25.16,26.57,27.12,27.5,29.69,28.22,27.27,24.2,20.92
100,0,5.14,10,13.12,15.21,16.75,17.92,19.29,20.92,22.44,23.91,24.89,25.87,26.77,27.5,27.89,29.82,28.6,27.79,24.6,21.3
105,0,4.96,9.69,12.97,15.19,16.66,18.04,19.42,21.19,22.8,24.31,25.02,25.87,26.46,27.77,28.41,30.07,29.4,28.41,25,21.68
110,0,4.79,9.4,12.91,15.19,16.6,18.04,19.55,21.51,23.09,24.59,25.14,25.87,26.46,27.58,29.04,30.98,30.37,29.27,25.52,22.25
115,0,4.68,9.37,12.85,15.04,16.59,17.92,19.67,21.55,23.06,24.53,25.27,26.24,27.08,27.95,29.56,32,31.3,30.17,26.18,23
120,0,4.56,9.11,12.66,15.06,16.67,17.8,19.78,21.55,22.93,24.41,25.52,26.62,27.72,28.68,29.71,32.9,32.25,31,26.89,23.71
125,0,4.39,8.66,12.28,14.69,16.45,17.97,19.99,21.59,22.93,24.41,25.64,26.74,27.97,29.06,30.16,33.81,33.14,31.94,27.7,24.33
130,0,4.16,8.23,11.64,14.17,16.07,17.97,20,21.77,23.52,25.03,26.34,27.44,28.59,29.43,30.66,34.57,33.89,32.79,28.55,25.2
135,0,3.86,7.53,10.88,13.42,15.32,17.08,19.24,21.26,23.08,25.34,26.73,28.14,29.43,30.71,31.99,35.59,35.2,33.88,29.43,25.99
140,0,3.56,6.96,10.13,12.66,14.69,16.33,18.23,20.76,22.49,25.44,26.86,28.41,29.69,30.98,33,37.27,36.4,35.22,30.59,26.7
145,0,3.1,6.32,9.11,11.59,13.67,15.32,16.96,19.11,21.21,23.91,25.96,28.14,29.94,31.49,33.5,37.02,36.37,34.98,30.36,26.84
150,0,2.75,5.57,8.23,10.64,12.78,14.42,16.07,17.72,20.04,22.62,25.19,27.89,30.07,32,33.93,36.76,36.07,34.73,30.13,26.61
155,0,2.49,5.06,7.34,9.75,11.64,13.54,15.06,16.58,18.64,20.69,23.01,25.44,27.76,29.69,31.87,36.24,35.53,34.25,29.66,26.28
160,0,2.28,4.68,6.82,8.92,10.88,12.69,14.17,15.69,17.47,19.16,21.21,23.52,25.71,27.89,29.94,35.6,34.9,33.64,29.2,25.82
170,0,1.99,4.18,6.18,8.1,10.13,11.71,13.16,14.69,16.3,17.54,19.79,21.72,23.91,25.84,27.89,33.03,32.38,30.46,27.12,23.9
180,0,1.81,4.01,5.95,7.87,9.75,11.19,12.66,14.05,15.55,16.86,18.89,20.95,22.87,24.93,26.73,31.87,31.21,27,25.55,23.11
