TWA\TWS,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,35,40,50,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,2.417,4.704,6.6,7.874,7.994,8.887,9.258,9.398,9.528,9.629,9.759,9.89,10,10,10.13,10.13,9.92,9.418,8.074,6.941
35,0,2.899,5.837,8.124,9.649,9.779,11.043,11.294,11.545,11.675,11.876,12.006,12.257,12.387,12.387,12.497,12.628,12.387,11.725,10.03,8.686
40,0,3.551,7.111,9.9,11.675,12.066,13.46,13.831,14.092,14.343,14.503,14.754,14.885,15.015,15.125,15.256,15.386,15.075,14.293,12.207,10.572
45,0,3.932,7.874,10.792,12.447,12.698,13.962,14.463,14.854,15.236,15.256,15.506,15.637,15.877,16.008,16.128,16.379,16.058,15.226,12.969,11.344
50,0,4.193,8.505,11.424,12.808,13.199,14.463,15.105,15.486,15.867,16.008,16.259,16.499,16.75,16.88,17.262,17.633,17.282,16.379,13.952,12.126
55,0,4.443,9.137,12.066,13.139,13.711,15.105,15.617,16.118,16.499,16.63,16.88,17.382,17.633,17.883,18.255,18.876,18.505,17.542,14.925,12.959
60,0,4.704,9.528,12.568,13.33,14.092,15.506,16.118,16.63,17.061,17.322,17.633,18.004,18.375,18.876,19.258,20.13,19.799,18.716,16.008,13.902
65,0,4.925,9.809,12.868,13.621,14.383,15.898,16.529,17.021,17.673,18.154,18.636,19.127,19.619,20.13,20.632,21.885,21.444,20.331,17.322,15.035
70,0,5.155,10.04,13.069,13.912,14.714,16.339,16.84,17.573,18.225,18.987,19.498,20.261,20.762,21.504,22.006,23.761,23.27,22.066,18.756,16.178
75,0,5.286,10.221,13.32,14.443,15.085,16.59,17.472,18.094,18.977,19.709,20.451,21.003,21.755,22.387,23.139,25.015,24.513,23.24,19.839,17.131
80,0,5.396,10.401,13.45,15.045,15.466,16.84,17.843,18.726,19.609,20.541,21.203,21.926,22.638,23.38,24.253,26.259,25.747,24.393,20.812,18.044
85,0,5.396,10.431,13.571,15.336,15.958,17.171,18.245,19.248,20.361,21.474,22.327,23.31,24.162,24.754,25.506,27.252,26.72,25.326,21.585,18.576
90,0,5.396,10.391,13.571,15.456,16.459,17.552,18.726,19.839,21.113,22.347,23.46,24.563,25.296,26.008,26.63,28.265,27.241,25.817,22.447,18.947
95,0,5.286,10.221,13.4,15.336,16.71,17.843,19.097,20.491,21.865,23.229,24.202,25.195,25.918,26.399,26.76,28.886,27.452,26.088,22.758,19.238
100,0,5.155,10.03,13.159,15.256,16.8,17.974,19.348,20.983,22.507,23.982,24.965,25.948,26.429,26.77,27.131,29.017,27.823,26.59,23.139,19.589
105,0,4.975,9.719,13.009,15.236,16.71,18.094,19.478,21.254,22.868,24.383,25.095,25.948,26.539,27.141,27.643,29.258,28.606,27.181,23.51,19.94
110,0,4.804,9.428,12.949,15.236,16.65,18.094,19.609,21.575,23.159,24.664,25.215,25.948,26.539,27.402,28.255,30.14,29.548,28.004,24.002,20.461
115,0,4.694,9.398,12.889,15.085,16.64,17.974,19.729,21.615,23.129,24.604,25.346,26.319,27.161,28.034,28.997,31.133,30.451,28.866,24.624,21.153
120,0,4.574,9.137,12.698,15.105,16.72,17.853,19.839,21.615,22.999,24.483,25.597,26.7,27.803,28.766,29.739,32.006,31.374,29.659,25.286,21.805
125,0,4.403,8.686,12.317,14.734,16.499,18.024,20.05,21.655,22.999,24.483,25.717,26.82,28.054,29.147,30.25,32.898,32.246,30.561,26.048,22.367
130,0,4.172,8.255,11.675,14.213,16.118,18.024,20.06,21.835,23.229,24.483,25.837,27.071,28.425,29.518,30.752,33.631,32.969,31.374,26.85,23.169
135,0,3.872,7.553,10.913,13.46,15.366,17.131,19.298,21.324,22.758,24.654,26.078,27.442,28.676,29.899,31.123,34.794,34.242,32.417,27.683,23.901
140,0,3.571,6.981,10.16,12.698,14.734,16.379,18.285,20.822,22.216,24.754,26.128,27.643,28.886,30.15,32.106,36.258,35.416,33.691,28.766,24.553
145,0,3.109,6.339,9.137,11.625,13.711,15.366,17.011,19.167,20.943,23.26,25.256,27.382,29.127,30.642,32.587,36.018,35.386,33.47,28.555,24.684
150,0,2.758,5.587,8.255,10.672,12.818,14.463,16.118,17.773,19.799,22.006,24.503,27.131,29.258,31.133,33.009,35.767,35.095,33.229,28.335,24.463
155,0,2.497,5.075,7.362,9.779,11.675,13.581,15.105,16.63,18.405,20.13,22.387,24.754,27.011,28.886,31.003,35.255,34.563,32.768,27.893,24.162
160,0,2.287,4.694,6.84,8.947,10.913,12.728,14.213,15.737,17.262,18.646,20.632,22.878,25.015,27.131,29.127,34.634,33.952,32.186,27.462,23.741
170,0,1.996,4.193,6.199,8.124,10.16,11.745,13.199,14.734,16.098,17.061,19.258,21.133,23.26,25.135,27.131,32.136,31.504,28.435,25.506,21.976
180,0,1.815,4.022,5.968,7.894,9.779,11.224,12.698,14.092,15.366,16.399,18.375,20.381,22.247,24.253,26.008,31.003,30.361,24.513,23.45,21.254
