TWA\TWS,0,6,8,10,12,14,16,18,20,24,28,30,40,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4.5,5.3,5.7,6,6.1,6.3,6.165,6.21,6.2,6.21,6.21,6.21,4.69
50,0,4.74,5.5,6,6.37,6.5,6.83,6.66,6.69,6.77,6.88,6.88,6.88,5.19
55,0,4.92,5.7,6.3,6.72,6.9,7.3,7.125,7.17,7.35,7.45,7.45,7.45,5.65
60,0,5.08,5.9,6.53,7,7.3,7.73,7.575,7.64,7.83,8.02,8.02,8.02,6.12
65,0,5.17,6.06,6.76,7.36,7.65,8.05,8.01,8.17,8.3,8.6,8.69,8.69,6.6
70,0,5.17,6.05,6.94,7.51,7.9,8.24,8.45,8.71,8.88,9.16,9.36,9.34,7.08
75,0,5.14,6,7.01,7.68,8.14,8.54,8.84,9.15,9.45,9.69,9.85,10.03,7.55
80,0,5.21,6.06,7.1,7.94,8.43,8.88,9.21,9.54,9.96,10.13,10.32,10.58,7.96
85,0,5.29,6.14,7.18,8.09,8.7,9.19,9.52,9.86,10.41,10.53,10.82,10.99,8.33
90,0,5.34,6.25,7.23,8.16,8.9,9.47,9.76,10.06,10.9,10.84,11.22,11.33,8.56
95,0,5.37,6.33,7.29,8.26,9.12,9.74,10,10.25,11.29,11.14,11.6,11.66,8.73
100,0,5.41,6.42,7.39,8.4,9.29,10.05,10.27,10.5,11.51,11.46,11.92,12.09,8.95
105,0,5.37,6.43,7.43,8.45,9.41,10.25,10.54,10.83,11.73,11.77,12.28,12.52,9.17
110,0,5.35,6.4,7.35,8.52,9.5,10.41,10.84,11.28,12.02,12.09,12.6,12.81,9.33
115,0,5.54,6.47,7.2,8.45,9.41,10.51,11.14,11.76,12.32,12.37,12.89,12.94,9.53
120,0,5.605,6.6,7.37,8.4,9.35,10.52,11.3,12.07,12.67,12.67,12.98,13.02,9.66
125,0,5.59,6.6,7.33,8.52,9.63,10.7,11.36,12.16,12.89,12.93,12.98,13.13,9.69
130,0,5.5,6.5,7.3,8.49,9.675,10.89,11.375,12.13,12.82,12.93,12.92,13.13,9.75
135,0,5.3,6.3,7.25,8.4,9.57,10.7,11.16,11.87,12.55,12.68,12.89,12.89,9.72
140,0,5,6,7.04,8.195,9.22,10.39,10.815,11.51,12,12.32,12.51,12.45,9.61
145,0,4.67,5.6,6.7,7.99,8.9,10.12,10.55,11.2,11.55,11.84,12.02,12.09,9.44
150,0,4.37,5.19,6.38,7.68,8.6,9.8,10.265,10.91,11.17,11.37,11.52,11.64,9.2
155,0,4,4.8,6.02,7.18,8.25,9.49,9.94,10.57,10.8,10.88,10.93,10.97,8.68
160,0,3.6,4.43,5.57,6.5,7.5,8.91,9.245,9.69,9.81,9.93,10.12,10.06,8.01
180,0,2.6,3.1,3.9,4.5,5.1,5.7,6.15,6.67,6.7,6.78,6.92,6.98,5.48
