TWA\TWS,0,6,8,10,12,14,16,18,20,24,28,30,40,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4.37,5.14,5.52,5.82,5.92,6.11,6.055,6.4,6.4,6.4,6.4,6.4,4.93
50,0,4.6,5.34,5.81,6.18,6.31,6.63,6.545,6.9,6.99,7.09,7.09,7.09,5.45
55,0,4.77,5.53,6.1,6.52,6.69,7.08,7.005,7.39,7.58,7.68,7.68,7.68,5.94
60,0,4.93,5.72,6.33,6.79,7.08,7.5,7.47,7.88,8.08,8.27,8.27,8.27,6.43
65,0,5.01,5.88,6.55,7.14,7.42,7.86,8.01,8.42,8.57,8.87,8.96,8.96,6.93
70,0,5.09,5.96,6.82,7.39,7.78,8.19,8.45,8.94,9.16,9.44,9.65,9.63,7.44
75,0,5.14,6,7.01,7.68,8.14,8.54,8.84,9.35,9.75,9.99,10.15,10.34,7.93
80,0,5.21,6.06,7.1,7.94,8.43,8.88,9.21,9.54,10.28,10.44,10.64,10.91,8.36
85,0,5.29,6.14,7.18,8.09,8.7,9.19,9.52,9.86,10.74,10.86,11.15,11.33,8.75
90,0,5.34,6.25,7.23,8.16,8.9,9.47,9.76,10.06,11.14,11.175,11.57,11.68,8.99
95,0,5.37,6.33,7.29,8.26,9.12,9.74,10,10.25,11.32,11.485,11.96,12.02,9.17
100,0,5.41,6.42,7.39,8.4,9.29,10.05,10.27,10.5,11.51,11.815,12.29,12.46,9.4
105,0,5.37,6.43,7.43,8.45,9.41,10.25,10.54,10.83,11.73,12.08,12.655,12.91,9.63
110,0,5.35,6.4,7.35,8.52,9.5,10.41,10.84,11.28,12.02,12.2,12.99,13.21,9.8
115,0,5.37,6.37,7.2,8.45,9.41,10.51,11.14,11.76,12.32,12.37,13.16,13.34,10.015
120,0,5.44,6.4,7.14,8.35,9.35,10.52,11.3,12.07,12.67,12.67,13,13.42,10.145
125,0,5.42,6.4,7.1,8.26,9.34,10.55,11.36,12.16,12.89,12.93,12.98,13.54,10.18
130,0,5.34,6.31,7.07,8.24,9.38,10.56,11.31,12.44,12.97,12.93,13.005,13.54,10.24
135,0,5.14,6.11,7.03,8.15,9.28,10.38,10.94,12.235,12.92,13.06,13.29,13.29,10.21
140,0,4.85,5.82,6.82,7.95,8.94,10.08,10.575,11.87,12.38,12.7,12.895,12.84,10.1
145,0,4.53,5.43,6.49,7.75,8.63,9.82,10.295,11.55,11.92,12.21,12.39,12.465,9.92
150,0,4.24,5.03,6.18,7.45,8.34,9.51,10.005,11.25,11.53,11.72,11.88,12,9.67
155,0,3.88,4.66,5.83,6.96,8,9.21,9.688,10.895,11.15,11.22,11.27,11.31,9.12
160,0,3.49,4.3,5.4,6.31,7.28,8.64,8.975,9.99,10.12,10.24,10.43,10.37,8.42
180,0,2.52,3.01,3.78,4.37,4.95,5.53,5.985,6.88,6.91,6.99,7.13,7.2,6.07
