TWA\TWS,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,35,40,50,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1.846,3.601,5.055,6.028,6.128,6.81,7.101,7.202,7.302,7.372,7.472,7.573,7.663,7.663,7.763,7.763,7.763,5.647,0.09,0
35,0,2.247,4.473,6.229,7.392,7.492,8.465,8.656,8.856,8.947,9.107,9.208,9.388,9.488,9.488,9.579,9.679,9.679,7.663,1.414,0
40,0,2.728,5.446,7.593,8.917,9.248,10.311,10.602,10.802,10.993,11.123,11.304,11.404,11.504,11.595,11.695,11.795,11.504,9.027,2.618,0.461
45,0,3.019,6.028,8.265,9.458,9.729,10.702,11.093,11.384,11.675,11.695,11.876,11.976,12.166,12.267,12.407,12.548,12.548,9.93,3.852,0.832
50,0,3.21,6.519,8.756,9.759,10.12,11.193,11.575,11.865,12.166,12.267,12.467,12.648,12.838,12.939,13.139,13.51,13.51,10.682,5.206,1.434
55,0,3.41,7.001,9.248,10.08,10.511,11.575,11.966,12.357,12.648,12.748,13.039,13.32,13.47,13.711,13.992,14.463,14.463,11.464,6.55,2.297
60,0,3.601,7.302,9.629,10.271,10.802,11.916,12.357,12.748,13.039,13.22,13.621,13.952,14.202,14.594,14.885,15.466,15.426,12.347,7.894,3.119
65,0,3.771,7.502,9.87,10.441,11.023,12.196,12.668,13.059,13.46,13.791,14.283,14.694,15.045,15.466,15.807,16.77,16.459,13.27,8.846,3.641
70,0,3.952,7.683,10.02,10.802,11.264,12.517,12.909,13.48,14.112,14.503,14.955,15.526,15.908,16.349,16.83,18.194,17.372,13.992,9.88,4.132
75,0,4.052,7.864,10.211,11.193,11.555,12.718,13.36,13.871,14.543,15.105,15.687,16.249,16.68,17.222,17.723,19.167,18.325,14.594,10.742,4.584
80,0,4.142,7.994,10.301,11.555,11.896,12.909,13.681,14.353,15.025,15.707,16.339,17.081,17.613,18.094,18.676,20.13,19.117,15.175,11.444,4.975
85,0,4.142,7.994,10.401,11.755,12.227,13.189,13.972,14.744,15.607,16.449,17.151,17.863,18.515,19.067,19.548,20.892,19.94,15.737,12.116,5.286
90,0,4.142,7.994,10.401,11.845,12.618,13.48,14.353,15.115,16.178,17.131,17.984,18.776,19.458,19.849,20.241,21.595,20.612,16.178,12.808,5.537
95,0,4.052,7.874,10.301,11.775,12.808,13.681,14.644,15.707,16.76,17.803,18.555,19.358,19.869,20.241,20.531,21.986,21.203,16.56,13.44,5.727
100,0,3.892,7.703,10.14,11.735,12.909,13.781,14.834,16.078,17.242,18.375,19.137,19.849,20.251,20.531,20.792,22.277,21.775,17.071,14.062,5.928
105,0,3.741,7.482,10.02,11.675,12.838,13.871,14.935,16.279,17.603,18.666,19.228,19.94,20.341,20.822,21.213,22.618,22.447,17.623,14.554,6.068
110,0,3.701,7.232,9.92,11.675,12.798,13.871,15.025,16.57,17.743,18.967,19.318,20.04,20.551,21.213,21.695,23.159,23.099,18.275,14.975,6.299
115,0,3.641,7.202,9.89,11.555,12.778,13.811,15.115,16.57,17.723,18.866,19.418,20.241,20.822,21.595,22.216,23.861,23.861,18.876,15.366,6.53
120,0,3.5,7.001,9.729,11.484,12.818,13.781,15.155,16.57,17.633,18.766,19.619,20.431,21.113,21.986,22.798,24.533,24.533,19.398,15.908,6.71
125,0,3.38,6.67,9.438,11.284,12.648,13.811,15.366,16.64,17.633,18.766,19.709,20.561,21.504,22.337,23.189,25.246,25.205,19.94,16.479,6.931
130,0,3.21,6.299,8.947,10.893,12.357,13.811,15.376,16.73,17.803,18.876,19.809,20.752,21.785,22.628,23.56,25.837,26.008,20.551,17.111,7.141
135,0,2.959,5.797,8.365,10.311,11.825,13.159,14.784,16.379,17.412,19.067,20.03,21.053,21.986,22.959,23.851,26.67,26.87,21.153,17.733,7.332
140,0,2.728,5.356,7.783,9.729,11.264,12.548,14.012,15.958,17.021,18.977,20.03,21.183,22.136,23.45,24.453,27.823,27.703,21.665,18.134,7.502
145,0,2.427,4.865,7.001,8.947,10.562,11.775,13.039,14.885,16.058,17.823,19.619,21.113,22.327,23.841,24.864,27.603,27.633,21.835,18.074,7.553
150,0,2.156,4.283,6.329,8.265,9.829,11.093,12.357,13.811,15.175,16.87,18.786,20.792,22.427,23.841,25.145,27.402,27.402,21.665,17.934,7.472
155,0,1.946,3.841,5.647,7.492,9.047,10.411,11.575,12.838,14.112,15.426,17.432,19.458,21.213,22.598,24.032,27.031,27.031,21.384,17.653,7.382
160,0,1.765,3.5,5.135,6.81,8.365,9.729,10.893,12.066,13.23,14.202,16.098,18.094,19.749,21.254,22.618,26.539,26.539,20.993,17.372,7.252
170,0,1.454,2.979,4.293,5.647,7.001,8.265,9.589,10.802,11.775,12.227,13.912,15.466,16.931,18.937,20.04,24.624,24.323,18.555,16.138,6.71
180,0,1.234,2.548,3.5,4.764,5.837,7.001,8.465,9.729,10.411,10.511,12.166,13.139,14.594,16.83,17.512,22.136,21.564,16.178,14.844,6.178
