TWA\TWS,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,35,40,50,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1.84,3.59,5.04,6.01,6.11,6.79,7.08,7.18,7.28,7.35,7.45,7.55,7.64,7.64,7.74,7.74,7.74,5.63,0.09,0
35,0,2.24,4.46,6.21,7.37,7.47,8.44,8.63,8.83,8.92,9.08,9.18,9.36,9.46,9.46,9.55,9.65,9.65,7.64,1.41,0
40,0,2.72,5.43,7.57,8.89,9.22,10.28,10.57,10.77,10.96,11.09,11.27,11.37,11.47,11.56,11.66,11.76,11.47,9,2.61,0.46
45,0,3.01,6.01,8.24,9.43,9.7,10.67,11.06,11.35,11.64,11.66,11.84,11.94,12.13,12.23,12.37,12.51,12.51,9.9,3.84,0.83
50,0,3.2,6.5,8.73,9.73,10.09,11.16,11.54,11.83,12.13,12.23,12.43,12.61,12.8,12.9,13.1,13.47,13.47,10.65,5.19,1.43
55,0,3.4,6.98,9.22,10.05,10.48,11.54,11.93,12.32,12.61,12.71,13,13.28,13.43,13.67,13.95,14.42,14.42,11.43,6.53,2.29
60,0,3.59,7.28,9.6,10.24,10.77,11.88,12.32,12.71,13,13.18,13.58,13.91,14.16,14.55,14.84,15.42,15.38,12.31,7.87,3.11
65,0,3.76,7.48,9.84,10.41,10.99,12.16,12.63,13.02,13.42,13.75,14.24,14.65,15,15.42,15.76,16.72,16.41,13.23,8.82,3.63
70,0,3.94,7.66,9.99,10.77,11.23,12.48,12.87,13.44,14.07,14.46,14.91,15.48,15.86,16.3,16.78,18.14,17.32,13.95,9.85,4.12
75,0,4.04,7.84,10.18,11.16,11.52,12.68,13.32,13.83,14.5,15.06,15.64,16.2,16.63,17.17,17.67,19.11,18.27,14.55,10.71,4.57
80,0,4.13,7.97,10.27,11.52,11.86,12.87,13.64,14.31,14.98,15.66,16.29,17.03,17.56,18.04,18.62,20.07,19.06,15.13,11.41,4.96
85,0,4.13,7.97,10.37,11.72,12.19,13.15,13.93,14.7,15.56,16.4,17.1,17.81,18.46,19.01,19.49,20.83,19.88,15.69,12.08,5.27
90,0,4.13,7.97,10.37,11.81,12.58,13.44,14.31,15.07,16.13,17.08,17.93,18.72,19.4,19.79,20.18,21.53,20.55,16.13,12.77,5.52
95,0,4.04,7.85,10.27,11.74,12.77,13.64,14.6,15.66,16.71,17.75,18.5,19.3,19.81,20.18,20.47,21.92,21.14,16.51,13.4,5.71
100,0,3.88,7.68,10.11,11.7,12.87,13.74,14.79,16.03,17.19,18.32,19.08,19.79,20.19,20.47,20.73,22.21,21.71,17.02,14.02,5.91
105,0,3.73,7.46,9.99,11.64,12.8,13.83,14.89,16.23,17.55,18.61,19.17,19.88,20.28,20.76,21.15,22.55,22.38,17.57,14.51,6.05
110,0,3.69,7.21,9.89,11.64,12.76,13.83,14.98,16.52,17.69,18.91,19.26,19.98,20.49,21.15,21.63,23.09,23.03,18.22,14.93,6.28
115,0,3.63,7.18,9.86,11.52,12.74,13.77,15.07,16.52,17.67,18.81,19.36,20.18,20.76,21.53,22.15,23.79,23.79,18.82,15.32,6.51
120,0,3.49,6.98,9.7,11.45,12.78,13.74,15.11,16.52,17.58,18.71,19.56,20.37,21.05,21.92,22.73,24.46,24.46,19.34,15.86,6.69
125,0,3.37,6.65,9.41,11.25,12.61,13.77,15.32,16.59,17.58,18.71,19.65,20.5,21.44,22.27,23.12,25.17,25.13,19.88,16.43,6.91
130,0,3.2,6.28,8.92,10.86,12.32,13.77,15.33,16.68,17.75,18.82,19.75,20.69,21.72,22.56,23.49,25.76,25.93,20.49,17.06,7.12
135,0,2.95,5.78,8.34,10.28,11.79,13.12,14.74,16.33,17.36,19.01,19.97,20.99,21.92,22.89,23.78,26.59,26.79,21.09,17.68,7.31
140,0,2.72,5.34,7.76,9.7,11.23,12.51,13.97,15.91,16.97,18.92,19.97,21.12,22.07,23.38,24.38,27.74,27.62,21.6,18.08,7.48
145,0,2.42,4.85,6.98,8.92,10.53,11.74,13,14.84,16.01,17.77,19.56,21.05,22.26,23.77,24.79,27.52,27.55,21.77,18.02,7.53
150,0,2.15,4.27,6.31,8.24,9.8,11.06,12.32,13.77,15.13,16.82,18.73,20.73,22.36,23.77,25.07,27.32,27.32,21.6,17.88,7.45
155,0,1.94,3.83,5.63,7.47,9.02,10.38,11.54,12.8,14.07,15.38,17.38,19.4,21.15,22.53,23.96,26.95,26.95,21.32,17.6,7.36
160,0,1.76,3.49,5.12,6.79,8.34,9.7,10.86,12.03,13.19,14.16,16.05,18.04,19.69,21.19,22.55,26.46,26.46,20.93,17.32,7.23
170,0,1.45,2.97,4.28,5.63,6.98,8.24,9.56,10.77,11.74,12.19,13.87,15.42,16.88,18.88,19.98,24.55,24.25,18.5,16.09,6.69
180,0,1.23,2.54,3.49,4.75,5.82,6.98,8.44,9.7,10.38,10.48,12.13,13.1,14.55,16.78,17.46,22.07,21.5,16.13,14.8,6.16
