TWA\TWS,0,6,8,10,12,14,16,20,25,30,35,40,50,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,1.24,6.31,3.95,9.16,13.09,13.56,12.89,9.67,7.72,5.77,3.82,1.43,0.09
35,0,3.05,8.22,7.77,12.18,13.41,13.89,13.32,11.63,10.11,8.58,7.06,4.2,0.28
36,0,4.23,9.67,9.89,12.78,13.6,14.06,13.78,12.53,11.27,10.02,8.77,5.63,0.74
38,0,6.56,11.1,11.32,13.19,13.88,14.41,14.46,13.31,12.18,11.06,9.93,6.49,0.92
41,0,8.96,12,12.13,13.65,14.33,14.89,14.96,13.86,12.88,11.91,10.94,7.63,1.05
47,0,10.89,12.88,13.44,14.34,15.15,15.81,16,14.87,13.82,12.78,11.75,8.58,1.2
52,0,11.75,13.43,14.29,15.03,15.94,16.66,16.95,15.75,14.55,13.35,12.15,9.06,1.31
60,0,12.74,14.22,15.09,15.92,16.9,17.8,18.33,16.88,15.46,14.06,12.64,9.54,1.45
75,0,13.23,14.64,15.95,16.94,17.7,19.43,21.11,17.84,17.06,15.11,13.36,9.82,1.66
90,0,13.22,14.98,16.59,18.09,19.24,20.53,22.55,18.81,17.6,15.89,14.27,10.21,1.94
110,0,12.7,14.65,16.85,18.3,20.06,21.38,23.47,20.79,19.11,17.61,16.51,11.26,2.4
120,0,12.71,15.1,16.91,18.13,19.85,21.83,24.16,22.26,20.57,18.89,18.32,12.3,2.86
130,0,11.74,14.3,16.2,18.1,20.53,22.37,24.21,23.24,22.26,20.92,20.42,13.74,3.59
135,0,11.15,13.63,15.82,17.57,20.09,21.87,24.09,23.25,22.59,21.7,21.37,14.59,4.15
140,0,10.67,12.97,14.94,16.71,19,21.44,23.39,22.89,22.52,22.15,21.78,15.3,4.61
143,0,10.21,12.45,14.27,16.21,18.37,21.1,22.93,22.6,22.27,21.95,21.62,15.37,4.7
147,0,9.68,11.95,13.45,15.45,17.51,20.14,22.39,22.08,21.77,21.46,21.15,14.95,4.61
150,0,9.08,11.51,12.93,14.8,17.01,19.02,21.74,21.43,21.13,20.82,20.53,14.36,4.52
180,0,4.23,6.16,6.79,7.49,8.39,9.32,10.03,10.19,10.36,10.53,10.7,9.08,3.5
