TWA\TWS,0,3,6,9,12,15,18,21,24,27,30,35,40,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0.97,1.94,2.91,2.91,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0.79
45,0,1.94,3.88,5.75,6.74,7.76,7.76,7.48,6.46,5.82,4.85,4.85,4.85,1.08
50,0,2.75,4.85,6.42,7.46,8.55,8.73,8.22,7.13,6.61,5.82,5.82,5.82,1.37
55,0,3.17,5.82,6.94,7.76,8.89,9.19,8.92,7.9,7.09,6.79,6.79,6.79,1.58
60,0,3.62,6.64,7.32,8.09,9.07,9.48,9.51,8.73,7.6,7.55,7.49,7.55,1.76
65,0,4.08,6.95,7.73,8.53,9.41,9.73,9.95,9.32,8.16,8.14,8.08,8.15,1.9
70,0,4.52,7.15,8.05,8.73,9.7,10.1,10.49,9.93,8.73,8.66,8.62,8.52,1.98
75,0,4.77,7.31,8.34,9.036,10.251,10.781,11.047,10.822,9.557,9.282,9.068,8.73,1.99
80,0,4.93,7.58,8.73,9.475,11.042,11.617,11.648,11.346,10.296,9.911,9.526,8.84,2.02
85,0,5.05,7.93,9.18,9.909,11.579,12.043,12.012,11.565,10.837,10.15,9.797,8.97,2.02
90,0,5.22,8.28,9.82,10.493,11.909,12.241,12.22,11.856,11.294,10.473,10.088,9.11,2.05
95,0,5.42,8.71,10.51,11.249,12.136,12.501,12.355,11.991,11.669,10.733,10.223,9.34,2.08
100,0,5.65,9.13,10.99,11.733,12.291,12.698,12.553,12.106,11.918,10.972,10.494,9.54,2.13
105,0,5.82,9.43,11.48,11.985,12.518,12.906,12.719,12.293,12.106,11.357,10.743,9.75,2.2
110,0,5.96,9.57,11.72,12.046,12.797,13.114,12.969,12.49,12.293,11.679,10.941,9.93,2.28
115,0,5.95,9.39,11.77,12.066,12.807,13.114,13.146,12.73,12.553,12.012,11.18,10.18,2.36
120,0,5.82,9.02,11.47,11.753,12.446,12.646,13.114,12.917,12.646,12.262,11.461,10.42,2.43
125,0,5.6,8.57,10.88,11.38,12.157,12.314,12.938,12.958,12.844,12.48,11.835,10.75,2.55
130,0,5.39,8.13,10.34,11.078,11.847,12.106,12.605,12.917,13.021,12.667,12.272,11.16,2.64
135,0,5.07,7.6,9.86,10.896,11.496,11.794,12.324,12.522,12.99,12.834,12.636,11.57,2.74
140,0,4.81,7.14,9.47,10.755,11.166,11.471,11.939,12.199,12.782,13.021,12.782,11.64,2.77
145,0,4.53,6.6,8.73,10.453,11.011,11.284,11.617,11.835,12.407,12.927,12.511,11.48,2.66
150,0,3.97,5.82,7.76,10.08,10.774,11.097,11.346,11.544,12.033,12.574,12.054,11.08,2.57
155,0,3.46,5.18,6.79,9.677,10.351,10.837,11.097,11.284,11.71,12.106,11.461,10.67,2.45
160,0,3.11,4.65,5.82,8.8,9.918,10.348,10.774,11.097,11.378,11.575,10.951,10.34,2.31
165,0,2.77,4.12,5.1,7.791,8.87,9.649,10.18,10.577,10.934,10.741,10.292,9.91,2.13
170,0,2.41,3.68,4.52,6.79,7.76,8.73,9.5,10.02,10.36,10.05,9.79,9.7,1.89
175,0,2.17,3.14,4.1,5.82,6.58,7.76,8.48,9.52,9.7,9.31,9.27,9.19,1.54
180,0,1.94,2.91,3.88,4.85,5.22,5.82,6.79,7.76,7.94,7.8,7.76,7.34,1.3
