TWA\TWS,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,35,40,50,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,2.65,5.15,7.24,8.63,8.77,9.74,10.16,10.31,10.6,10.89,11.03,11.18,11.31,11.31,11.45,11.45,11.22,10.82,9.44,8.31
35,0,3.18,6.4,8.91,10.58,10.73,12.12,12.39,12.67,13,13.43,13.57,13.86,14,14,14.14,14.28,14,13.49,11.73,10.4
40,0,3.9,7.8,10.86,12.8,13.23,14.75,15.17,15.45,15.97,16.4,16.69,16.83,16.97,17.11,17.25,17.39,17.04,16.43,14.28,12.65
45,0,4.31,8.63,11.83,13.65,13.93,15.32,15.87,16.3,16.97,17.25,17.53,17.68,17.95,18.1,18.24,18.51,18.16,17.5,15.17,13.57
50,0,4.6,9.32,12.52,14.05,14.48,15.87,16.57,16.98,17.68,18.1,18.38,18.66,18.94,19.09,19.51,19.93,19.54,18.83,16.31,14.51
55,0,4.88,10.02,13.23,14.4,15.04,16.57,17.13,17.68,18.38,18.8,19.09,19.66,19.93,20.22,20.64,21.34,20.92,20.17,17.46,15.5
60,0,5.15,10.45,13.78,14.62,15.45,17,17.68,18.24,18.94,19.58,19.93,20.36,20.78,21.34,21.77,22.76,22.39,21.52,18.72,16.63
65,0,5.4,10.76,14.11,14.94,15.77,17.43,18.13,18.67,19.68,20.53,21.07,21.63,22.19,22.76,23.33,24.74,24.24,23.38,20.26,17.99
70,0,5.66,11.01,14.33,15.26,16.13,17.92,18.47,19.27,20.01,21.47,22.04,22.9,23.47,24.31,24.88,26.86,26.31,25.38,21.93,19.36
75,0,5.79,11.21,14.61,15.85,16.54,18.2,19.17,19.85,20.81,21.95,23.05,23.75,24.6,25.31,26.16,28.28,27.72,26.72,23.2,20.49
80,0,5.93,11.41,14.74,16.5,16.97,18.47,19.56,20.54,21.5,22.52,23.82,24.74,25.6,26.43,27.42,29.69,29.11,28.05,24.34,21.58
85,0,5.93,11.44,14.89,16.82,17.5,18.84,20.01,21.11,22.33,23.55,24.71,26.29,27.28,27.98,28.84,30.81,30.21,29.12,25.25,22.22
90,0,5.93,11.4,14.89,16.96,18.05,19.24,20.54,21.76,23.15,24.51,25.72,27.5,28.56,29.4,30.11,31.96,30.8,29.69,26.26,22.66
95,0,5.79,11.21,14.7,16.82,18.33,19.56,20.94,22.47,23.98,25.48,26.55,27.68,29.23,29.83,30.25,32.66,31.04,30,26.62,23.01
100,0,5.66,11,14.43,16.73,18.43,19.71,21.22,23.02,24.68,26.31,27.38,28.46,29.45,30.25,30.68,32.8,31.46,30.57,27.06,23.43
105,0,5.45,10.66,14.27,16.71,18.33,19.85,21.36,23.32,25.07,26.74,27.52,28.46,29.11,30.55,31.25,33.08,32.34,31.25,27.5,23.85
110,0,5.27,10.34,14.2,16.71,18.26,19.85,21.5,23.67,25.39,27.05,27.65,28.46,29.11,30.34,31.94,34.08,33.41,32.2,28.07,24.48
115,0,5.14,10.31,14.14,16.54,18.25,19.71,21.64,23.71,25.37,26.99,27.8,28.87,29.79,30.74,32.52,35.2,34.43,33.19,28.8,25.3
120,0,5.01,10.02,13.93,16.57,18.34,19.58,21.76,23.71,25.22,26.85,28.07,29.27,30.5,31.55,32.68,36.19,35.48,34.1,29.58,26.08
125,0,4.83,9.53,13.51,16.15,18.1,19.77,21.99,23.76,25.22,26.85,28.2,29.42,30.76,31.97,33.17,37.19,36.45,35.13,30.47,26.76
130,0,4.58,9.05,12.8,15.59,17.68,19.77,22,23.94,25.87,27.53,28.97,30.18,31.45,32.37,33.73,38.03,37.28,36.07,31.41,27.72
135,0,4.25,8.28,11.97,14.75,16.85,18.79,21.16,23.39,25.39,27.87,29.4,30.95,32.37,33.78,35.19,39.15,38.72,37.27,32.37,28.59
140,0,3.92,7.66,11.14,13.93,16.15,17.95,20.05,22.83,24.74,27.98,29.55,31.25,32.66,34.08,36.3,41,40.04,38.74,33.65,29.37
145,0,3.41,6.95,10.02,12.76,15.04,16.85,18.65,21.02,23.33,26.3,28.56,30.95,32.93,34.64,36.85,40.72,40.01,38.48,33.4,29.52
150,0,3.03,6.12,9.05,11.71,14.07,15.87,17.68,19.5,22.04,24.88,27.71,30.68,33.08,35.2,37.32,40.44,39.68,38.2,33.14,29.27
155,0,2.75,5.57,8.08,10.73,12.8,14.9,16.57,18.24,20.5,22.76,25.31,27.98,30.54,32.66,35.06,39.86,39.08,37.68,32.63,28.91
160,0,2.51,5.14,7.5,9.82,11.97,13.96,15.59,17.27,19.22,21.08,23.33,25.87,28.28,30.68,32.93,39.16,38.39,37,32.12,28.4
170,0,2.19,4.6,6.8,8.91,11.14,12.88,14.48,16.15,17.93,19.29,21.77,23.89,26.3,28.42,30.68,36.33,35.62,33.51,29.83,26.29
180,0,2,4.4,6.54,8.65,10.73,12.31,13.93,15.45,17.11,18.55,20.78,23.05,25.16,27.42,29.4,35.06,34.33,29.7,28.11,25.42
