TWA\TWS,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,35,40,50,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,2.658,5.165,7.262,8.656,8.796,9.769,10.19,10.341,10.481,10.592,10.732,10.873,11.003,11.003,11.143,11.143,10.913,10.351,8.877,7.683
35,0,3.19,6.419,8.937,10.612,10.762,12.156,12.427,12.708,12.838,13.069,13.199,13.48,13.621,13.621,13.761,13.892,13.621,12.909,11.033,9.609
40,0,3.912,7.823,10.893,12.838,13.27,14.794,15.216,15.496,15.767,15.958,16.239,16.379,16.509,16.65,16.78,16.921,16.58,15.717,13.43,11.695
45,0,4.323,8.656,11.865,13.691,13.972,15.366,15.918,16.349,16.76,16.78,17.051,17.201,17.462,17.613,17.743,18.004,17.673,16.74,14.263,12.537
50,0,4.614,9.348,12.558,14.092,14.523,15.918,16.62,17.031,17.452,17.613,17.883,18.154,18.425,18.576,18.977,19.388,19.007,18.014,15.336,13.41
55,0,4.895,10.05,13.27,14.443,15.085,16.62,17.181,17.733,18.154,18.295,18.576,19.127,19.388,19.669,20.08,20.762,20.351,19.298,16.419,14.323
60,0,5.165,10.481,13.821,14.664,15.496,17.051,17.733,18.295,18.766,19.047,19.388,19.809,20.22,20.762,21.183,22.146,21.785,20.592,17.603,15.366
65,0,5.416,10.792,14.152,14.985,15.817,17.482,18.184,18.726,19.438,19.97,20.501,21.043,21.585,22.146,22.698,24.072,23.581,22.367,19.057,16.63
70,0,5.677,11.043,14.373,15.306,16.178,17.974,18.525,19.328,20.04,20.892,21.444,22.277,22.838,23.651,24.202,26.128,25.597,24.283,20.622,17.894
75,0,5.807,11.244,14.654,15.898,16.59,18.255,19.228,19.91,20.872,21.685,22.497,23.109,23.932,24.624,25.456,27.512,26.971,25.566,21.815,18.937
80,0,5.948,11.444,14.784,16.549,17.021,18.525,19.619,20.602,21.564,22.588,23.32,24.122,24.904,25.717,26.68,28.886,28.325,26.84,22.888,19.95
85,0,5.948,11.474,14.935,16.87,17.552,18.897,20.07,21.173,22.397,23.621,24.563,25.647,26.569,27.221,28.054,29.98,29.388,27.863,23.751,20.541
90,0,5.948,11.434,14.935,17.011,18.104,19.298,20.602,21.825,23.219,24.584,25.797,27.031,27.823,28.606,29.298,31.093,29.97,28.405,24.694,20.943
95,0,5.807,11.244,14.744,16.87,18.385,19.619,21.003,22.537,24.052,25.556,26.63,27.723,28.505,29.027,29.428,31.775,30.2,28.706,25.035,21.264
100,0,5.677,11.033,14.473,16.78,18.485,19.769,21.284,23.089,24.754,26.389,27.462,28.545,29.067,29.448,29.849,31.915,30.612,29.247,25.446,21.655
105,0,5.466,10.692,14.313,16.76,18.385,19.91,21.424,23.39,25.145,26.82,27.603,28.545,29.197,29.859,30.401,32.186,31.464,29.899,25.867,22.046
110,0,5.286,10.371,14.243,16.76,18.315,19.91,21.564,23.741,25.466,27.131,27.733,28.545,29.197,30.14,31.073,33.159,32.507,30.802,26.399,22.628
115,0,5.155,10.341,14.182,16.59,18.305,19.769,21.705,23.781,25.446,27.071,27.883,28.957,29.879,30.832,31.895,34.242,33.5,31.755,27.081,23.38
120,0,5.025,10.05,13.972,16.62,18.395,19.639,21.825,23.781,25.296,26.931,28.154,29.358,30.591,31.645,32.718,35.205,34.523,32.628,27.823,24.102
125,0,4.844,9.559,13.551,16.198,18.154,19.829,22.056,23.831,25.296,26.931,28.285,29.508,30.852,32.066,33.27,36.178,35.466,33.611,28.656,24.734
130,0,4.594,9.077,12.838,15.637,17.733,19.829,22.066,24.012,25.556,26.931,28.425,29.769,31.274,32.467,33.831,37.001,36.268,34.503,29.538,25.617
135,0,4.263,8.305,12.006,14.794,16.901,18.846,21.223,23.46,25.035,27.111,28.686,30.19,31.544,32.888,34.232,38.274,37.673,35.657,30.441,26.429
140,0,3.932,7.683,11.173,13.972,16.198,18.004,20.11,22.898,24.433,27.221,28.746,30.401,31.775,33.169,35.316,39.889,38.957,37.061,31.645,27.141
145,0,3.42,6.971,10.05,12.798,15.085,16.901,18.706,21.083,23.039,25.587,27.783,30.11,32.036,33.701,35.847,39.618,38.926,36.81,31.414,27.282
150,0,3.039,6.138,9.077,11.745,14.112,15.918,17.733,19.558,21.785,24.202,26.961,29.849,32.186,34.242,36.309,39.348,38.605,36.549,31.163,27.051
155,0,2.758,5.587,8.104,10.762,12.838,14.945,16.62,18.295,20.251,22.146,24.624,27.221,29.709,31.775,34.112,38.776,38.024,36.048,30.692,26.72
160,0,2.518,5.155,7.522,9.849,12.006,14.002,15.637,17.322,18.977,20.511,22.698,25.165,27.512,29.849,32.036,38.104,37.352,35.396,30.21,26.249
170,0,2.197,4.614,6.82,8.937,11.173,12.919,14.523,16.198,17.713,18.766,21.183,23.24,25.587,27.653,29.849,35.346,34.654,31.284,28.054,24.303
180,0,2.006,4.413,6.56,8.676,10.762,12.347,13.972,15.496,16.901,18.044,20.22,22.427,24.483,26.68,28.606,34.112,33.4,26.971,25.797,23.49
